tmp/nothing/edac/edac_pci_sysfs.c 0
tmp/nothing/edac/edac_mc_sysfs.c 6
tmp/nothing/edac/i7core_edac.c 11
tmp/nothing/edac/tile_edac.c 2
tmp/nothing/edac/edac_device_sysfs.c 4
tmp/nothing/edac/e752x_edac.c 9
tmp/nothing/edac/i82860_edac.c 1
tmp/nothing/edac/pasemi_edac.c 1
tmp/nothing/edac/edac_mc.c 5
tmp/nothing/edac/i82443bxgx_edac.c 1
tmp/nothing/edac/sb_edac.c 21
tmp/nothing/edac/r82600_edac.c 1
tmp/nothing/edac/edac_device.c 3
tmp/nothing/edac/amd76x_edac.c 1
tmp/nothing/edac/i3000_edac.c 1
different 3
tmp/nothing/firmware/dmi-sysfs.c 0
tmp/nothing/firmware/iscsi_ibft_find.c 2
tmp/nothing/firmware/sigma.c 0
tmp/nothing/firmware/dell_rbu.c 0
tmp/nothing/firmware/efivars.c 6
tmp/nothing/firmware/google/memconsole.c 1
tmp/nothing/firmware/edd.c 5
tmp/nothing/firmware/dmi-id.c 1
tmp/nothing/firmware/pcdp.c 2
tmp/nothing/firmware/dmi_scan.c 8
tmp/nothing/firmware/iscsi_ibft.c 2
tmp/nothing/firmware/dcdbas.c 3
tmp/nothing/regulator/lp3972.c 1
tmp/nothing/regulator/ab8500.c 4
tmp/nothing/regulator/db8500-prcmu.c 2
tmp/nothing/regulator/tps65910-regulator.c 1
tmp/nothing/regulator/mc13783-regulator.c 1
tmp/nothing/regulator/max8925-regulator.c 1
tmp/nothing/regulator/mc13xxx-regulator-core.c 1
tmp/nothing/regulator/max8660.c 3
tmp/nothing/regulator/isl6271a-regulator.c 1
tmp/nothing/regulator/mc13892-regulator.c 1
tmp/nothing/regulator/tps65023-regulator.c 3
tmp/nothing/regulator/da903x.c 1
tmp/nothing/regulator/tps65912-regulator.c 1
tmp/nothing/regulator/twl-regulator.c 2
tmp/nothing/regulator/max8952.c 1
tmp/nothing/regulator/aat2870-regulator.c 1
tmp/nothing/regulator/ab3100.c 4
tmp/nothing/regulator/tps6524x-regulator.c 2
tmp/nothing/regulator/max1586.c 2
tmp/nothing/regulator/pcap-regulator.c 1
tmp/nothing/regulator/max8998.c 3
tmp/nothing/regulator/lp3971.c 1
tmp/nothing/regulator/wm831x-dcdc.c 1
tmp/nothing/regulator/wm8350-regulator.c 1
tmp/nothing/regulator/wm831x-isink.c 1
tmp/nothing/regulator/tps6586x-regulator.c 2
tmp/nothing/regulator/core.c 11
tmp/nothing/regulator/gpio-regulator.c 3
tmp/nothing/regulator/88pm8607.c 2
tmp/nothing/regulator/max8997.c 2
diff; 5
tmp/nothing/regulator/tps6507x-regulator.c 4
tmp/nothing/hwspinlock/hwspinlock_core.c 2
tmp/nothing/virt/fsl_hypervisor.c 1
tmp/nothing/idle/intel_idle.c 2
tmp/nothing/idle/i7300_idle.c 2
tmp/nothing/of/base.c 5
tmp/nothing/of/pdt.c 0
tmp/nothing/of/device.c 1
tmp/nothing/of/platform.c 4
tmp/nothing/of/fdt.c 0
tmp/nothing/of/of_net.c 1
tmp/nothing/of/address.c 2
tmp/nothing/of/irq.c 1
tmp/nothing/pps/kapi.c 0
tmp/nothing/pps/generators/pps_gen_parport.c 1
tmp/nothing/clk/clkdev.c 0
tmp/nothing/ssb/scan.c 1
tmp/nothing/ssb/driver_mipscore.c 5
tmp/nothing/ssb/driver_extif.c 1
